2.65e-02,6.82e-02,1.10e+01,2.12e-01,6.35e-01,1.10e+01,3.44e+00,6.88e+00,8.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,6.66e+00,1.33e+01,1.00e+01,6.70e+00,1.34e+01,1.20e+01,6.80e+00,1.36e+01,1.20e+01,5.79e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.20e+01,8.10e+00,1.83e+01,1.30e+01
0.00e+00,0.00e+00,1.20e+01,7.55e-02,2.27e-01,1.20e+01,3.44e+00,6.88e+00,8.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,5.92e+00,1.33e+01,1.00e+01,6.70e+00,1.34e+01,1.00e+01,6.80e+00,1.36e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.43e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,7.61e+00,1.84e+01,1.40e+01
1.78e+00,5.34e+00,1.00e+01,6.42e-02,1.28e-01,8.00e+00,3.42e+00,6.83e+00,1.20e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,5.92e+00,1.33e+01,1.00e+01,5.92e+00,1.33e+01,1.00e+01,6.70e+00,1.34e+01,1.00e+01,6.80e+00,1.36e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.20e+01
0.00e+00,0.00e+00,1.10e+01,7.61e-02,1.83e-01,1.50e+01,3.42e+00,6.83e+00,1.20e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.67e+00,1.34e+01,1.00e+01,5.92e+00,1.33e+01,1.10e+01,6.70e+00,1.34e+01,1.00e+01,6.80e+00,1.36e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.30e+01,7.44e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01
0.00e+00,0.00e+00,1.10e+01,6.09e-02,2.74e-01,1.30e+01,3.42e+00,6.83e+00,1.20e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.70e+00,1.34e+01,1.00e+01,5.92e+00,1.33e+01,1.00e+01,6.70e+00,1.34e+01,1.00e+01,6.70e+00,1.34e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.30e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.20e+01
0.00e+00,0.00e+00,1.10e+01,0.00e+00,0.00e+00,1.70e+01,3.70e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,6.66e+00,1.33e+01,1.00e+01,5.96e+00,1.34e+01,1.20e+01,6.06e+00,1.44e+01,1.20e+01,4.96e+00,1.49e+01,1.20e+01,3.02e+00,1.36e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,3.78e+00,1.36e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.20e+01,1.29e+00,2.57e+00,1.20e+01,6.02e+00,1.58e+01,1.40e+01,7.44e+00,1.49e+01,1.20e+01,4.90e+00,1.49e+01,1.30e+01
0.00e+00,0.00e+00,1.50e+01,2.39e+00,7.17e+00,1.60e+01,2.11e+00,7.59e+00,1.00e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,0.00e+00,0.00e+00,1.10e+01,0.00e+00,0.00e+00,1.10e+01,6.66e+00,1.33e+01,1.00e+01,4.72e+00,1.26e+01,1.10e+01,4.57e+00,1.39e+01,1.20e+01,7.15e+00,1.49e+01,1.40e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,6.92e+00,1.49e+01,1.20e+01,5.79e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.80e+00,1.36e+01,1.30e+01
0.00e+00,0.00e+00,7.00e+00,2.55e+00,6.88e+00,9.00e+00,2.86e+00,6.76e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,0.00e+00,0.00e+00,1.10e+01,6.66e+00,1.33e+01,1.00e+01,5.92e+00,1.33e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,6.80e+00,1.36e+01,1.50e+01,7.44e+00,1.49e+01,1.10e+01,4.76e+00,1.49e+01,1.20e+01,5.95e+00,1.34e+01,1.20e+01,5.95e+00,1.34e+01,1.30e+01,7.44e+00,1.49e+01,1.10e+01,7.68e+00,1.84e+01,1.50e+01,6.79e+00,1.84e+01,1.50e+01,8.35e+00,1.84e+01,1.40e+01
0.00e+00,0.00e+00,9.00e+00,6.42e-02,1.28e-01,8.00e+00,3.44e+00,6.88e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,5.18e+00,1.33e+01,1.00e+01,3.44e+00,6.88e+00,1.10e+01,4.47e+00,1.34e+01,1.20e+01,5.40e+00,1.39e+01,1.30e+01,3.86e+00,8.51e+00,1.20e+01,7.44e+00,1.49e+01,1.30e+01,4.83e+00,1.49e+01,1.20e+01,9.89e-02,1.98e-01,1.20e+01,1.06e+00,2.54e+00,1.20e+01,0.00e+00,0.00e+00,1.20e+01,2.88e+00,7.64e+00,1.40e+01,6.61e+00,1.49e+01,1.10e+01,8.46e+00,1.84e+01,1.60e+01
0.00e+00,0.00e+00,1.00e+01,2.23e+00,5.34e+00,1.00e+01,3.44e+00,6.88e+00,8.00e+00,3.70e+00,8.32e+00,9.00e+00,5.25e-01,2.14e+00,1.10e+01,4.16e+00,8.32e+00,9.00e+00,3.72e+00,1.34e+01,1.10e+01,6.95e+00,1.39e+01,1.20e+01,6.70e+00,1.34e+01,1.00e+01,6.18e+00,1.39e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,4.13e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.30e+01,1.40e+00,5.81e+00,1.60e+01,4.96e+00,1.49e+01,1.30e+01
0.00e+00,0.00e+00,1.20e+01,0.00e+00,0.00e+00,1.00e+01,0.00e+00,0.00e+00,1.00e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,1.00e+01,5.18e+00,1.33e+01,1.00e+01,4.55e+00,9.10e+00,1.10e+01,5.92e+00,1.33e+01,1.20e+01,6.80e+00,1.36e+01,1.30e+01,6.61e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.40e+00,1.49e+01,1.20e+01,4.16e+00,9.36e+00,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.81e+00,1.49e+01,1.20e+01,7.68e+00,1.84e+01,1.40e+01,5.28e+00,1.17e+01,1.30e+01,7.25e+00,1.58e+01,1.50e+01,3.08e+00,1.84e+01,1.60e+01
0.00e+00,0.00e+00,1.30e+01,1.59e+00,4.78e+00,1.60e+01,3.70e+00,8.32e+00,1.00e+01,3.44e+00,6.88e+00,9.00e+00,0.00e+00,0.00e+00,1.10e+01,6.66e+00,1.33e+01,1.10e+01,5.96e+00,1.34e+01,1.00e+01,7.44e+00,1.49e+01,1.10e+01,3.81e+00,1.34e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,5.98e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,5.86e+00,1.49e+01,1.20e+01,5.79e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.20e+01,3.78e+00,1.36e+01,1.20e+01,6.32e-02,1.40e-01,1.40e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01
0.00e+00,0.00e+00,1.10e+01,3.58e-01,1.07e+00,7.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,1.00e+01,3.70e+00,8.32e+00,9.00e+00,6.70e+00,1.34e+01,1.10e+01,5.96e+00,1.34e+01,1.00e+01,5.96e+00,1.34e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,3.25e+00,9.76e+00,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.40e+00,1.49e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,4.98e+00,1.32e+01,1.40e+01,5.53e+00,1.11e+01,1.30e+01,7.32e+00,1.46e+01,1.20e+01
1.47e-02,3.54e-02,9.00e+00,1.16e+00,3.90e+00,1.30e+01,3.44e+00,6.88e+00,8.00e+00,1.49e+00,2.97e+00,1.00e+01,1.39e+00,8.32e+00,1.00e+01,4.16e+00,8.32e+00,9.00e+00,5.01e+00,1.34e+01,1.10e+01,6.70e+00,1.34e+01,1.20e+01,4.96e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,5.98e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.20e+01,0.00e+00,0.00e+00,1.20e+01,5.23e+00,1.33e+01,1.20e+01,7.44e+00,1.49e+01,1.20e+01,6.12e+00,1.84e+01,1.50e+01
6.09e-02,1.83e-01,1.30e+01,5.27e-01,1.27e+00,1.70e+01,3.44e+00,6.88e+00,8.00e+00,4.36e-02,8.72e-02,1.00e+01,4.16e+00,8.32e+00,9.00e+00,2.08e+00,4.17e+00,1.10e+01,0.00e+00,0.00e+00,1.10e+01,6.70e+00,1.34e+01,1.00e+01,0.00e+00,0.00e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,1.29e+00,2.57e+00,1.20e+01,6.61e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,5.31e+00,1.36e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,4.96e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.30e+01,3.54e+00,7.74e+00,1.60e+01
0.00e+00,0.00e+00,1.30e+01,1.70e+00,5.11e+00,1.50e+01,3.44e+00,6.88e+00,8.00e+00,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,4.47e+00,8.93e+00,1.00e+01,6.70e+00,1.34e+01,1.00e+01,2.98e+00,1.49e+01,1.20e+01,6.80e+00,1.36e+01,1.40e+01,0.00e+00,0.00e+00,1.30e+01,7.44e+00,1.49e+01,1.10e+01,9.89e-02,1.98e-01,1.20e+01,5.79e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.33e+00,1.84e+01,1.40e+01,8.46e+00,1.84e+01,1.50e+01
0.00e+00,0.00e+00,1.20e+01,3.75e+00,8.32e+00,9.00e+00,1.57e+00,7.96e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,2.32e+00,8.32e+00,1.20e+01,3.64e+00,1.29e+01,1.10e+01,0.00e+00,0.00e+00,1.10e+01,0.00e+00,0.00e+00,1.20e+01,0.00e+00,0.00e+00,1.30e+01,5.79e+00,1.49e+01,1.10e+01,2.08e+00,4.17e+00,1.20e+01,6.70e+00,1.34e+01,1.40e+01,5.29e+00,1.36e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,3.18e+00,8.34e+00,1.30e+01,7.44e+00,1.49e+01,1.10e+01,2.08e+00,4.17e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01
6.42e-02,1.28e-01,8.00e+00,1.34e-02,4.03e-02,1.00e+01,1.47e+00,4.62e+00,1.20e+01,4.16e+00,8.32e+00,9.00e+00,6.66e+00,1.33e+01,1.00e+01,5.96e+00,1.34e+01,1.00e+01,5.21e+00,1.34e+01,1.00e+01,7.44e+00,1.49e+01,1.10e+01,4.93e+00,1.39e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.20e+01,3.78e+00,1.36e+01,1.40e+01,7.44e+00,1.49e+01,1.10e+01,4.53e+00,1.36e+01,1.20e+01,6.61e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,4.53e+00,9.06e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,8.46e+00,1.84e+01,1.60e+01
4.87e-02,9.73e-02,6.00e+00,3.70e+00,8.32e+00,9.00e+00,3.44e+00,6.88e+00,8.00e+00,2.15e+00,4.31e+00,1.00e+01,3.70e+00,8.32e+00,9.00e+00,5.81e+00,1.34e+01,1.10e+01,5.29e+00,1.36e+01,1.10e+01,6.70e+00,1.34e+01,1.10e+01,5.29e+00,1.36e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.74e+00,1.36e+01,1.20e+01,5.86e+00,1.49e+01,1.20e+01,1.29e+00,2.57e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.30e+01,3.02e+00,1.81e+01,1.30e+01
0.00e+00,0.00e+00,9.00e+00,6.29e-02,1.51e-01,1.20e+01,1.81e+00,7.64e+00,2.00e+01,1.49e+00,2.97e+00,1.00e+01,1.49e+00,2.97e+00,1.00e+01,5.92e+00,1.33e+01,1.00e+01,7.44e+00,1.49e+01,1.10e+01,4.36e-02,8.72e-02,1.10e+01,0.00e+00,0.00e+00,1.30e+01,1.85e+00,4.17e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,6.82e+00,1.36e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,4.76e+00,1.49e+01,1.20e+01,6.81e+00,1.49e+01,1.20e+01,4.96e+00,1.49e+01,1.20e+01,7.03e+00,1.41e+01,1.50e+01
6.09e-02,1.83e-01,1.50e+01,7.23e-02,1.77e-01,8.00e+00,3.42e+00,6.83e+00,1.20e+01,4.16e+00,8.32e+00,9.00e+00,4.16e+00,8.32e+00,9.00e+00,5.18e+00,1.33e+01,1.00e+01,3.92e+00,1.18e+01,1.20e+01,6.70e+00,1.34e+01,1.00e+01,5.96e+00,1.34e+01,1.20e+01,0.00e+00,0.00e+00,1.50e+01,7.44e+00,1.49e+01,1.30e+01,7.44e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.46e-02,1.29e-01,1.20e+01,6.51e+00,1.49e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,5.90e+00,1.46e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,5.30e+00,1.84e+01,1.70e+01
1.26e-02,3.23e-02,1.20e+01,1.00e+00,2.58e+00,1.00e+01,3.42e+00,6.83e+00,1.20e+01,3.70e+00,8.32e+00,9.00e+00,0.00e+00,0.00e+00,1.10e+01,5.92e+00,1.33e+01,1.00e+01,5.21e+00,1.34e+01,1.00e+01,5.96e+00,1.34e+01,1.00e+01,5.20e+00,1.49e+01,1.20e+01,6.05e+00,1.36e+01,1.40e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,2.08e+00,4.17e+00,1.20e+01,4.02e+00,9.48e+00,1.20e+01,5.75e+00,1.15e+01,1.30e+01,0.00e+00,0.00e+00,1.20e+01,7.69e+00,1.84e+01,1.50e+01,6.12e+00,1.84e+01,1.30e+01,6.92e+00,1.49e+01,1.20e+01
7.55e-02,1.51e-01,1.20e+01,0.00e+00,0.00e+00,8.00e+00,4.16e+00,8.32e+00,9.00e+00,1.83e-01,8.02e-01,1.00e+01,4.16e+00,8.32e+00,1.00e+01,5.96e+00,1.34e+01,1.00e+01,6.70e+00,1.34e+01,1.00e+01,6.61e+00,1.49e+01,1.10e+01,5.57e+00,1.49e+01,1.40e+01,6.25e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,0.00e+00,0.00e+00,1.20e+01,6.61e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,5.98e+00,1.36e+01,1.20e+01,1.61e+00,9.34e+00,1.50e+01,7.44e+00,1.49e+01,1.10e+01
0.00e+00,0.00e+00,9.00e+00,2.65e+00,6.23e+00,1.90e+01,0.00e+00,0.00e+00,1.70e+01,4.16e+00,8.32e+00,9.00e+00,1.24e-01,5.56e-01,1.00e+01,5.92e+00,1.33e+01,1.00e+01,4.08e-01,1.23e+00,1.10e+01,7.44e+00,1.49e+01,1.10e+01,4.08e-02,8.15e-02,1.30e+01,6.61e+00,1.49e+01,1.10e+01,2.08e+00,4.17e+00,1.20e+01,2.48e+00,1.49e+01,1.20e+01,7.44e+00,1.49e+01,1.10e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,1.62e+00,9.32e+00,1.40e+01,1.84e+00,4.67e+00,1.20e+01,4.53e+00,1.36e+01,1.30e+01,8.45e+00,1.84e+01,1.60e+01
2.36e-02,5.31e-02,1.80e+01,5.03e-02,1.51e-01,1.20e+01,4.36e-02,8.72e-02,9.00e+00,0.00e+00,0.00e+00,1.00e+01,6.66e+00,1.33e+01,1.00e+01,2.04e+00,6.13e+00,1.30e+01,5.96e+00,1.34e+01,1.00e+01,5.21e+00,1.34e+01,1.10e+01,4.66e+00,1.14e+01,1.30e+01,6.61e+00,1.49e+01,1.10e+01,7.44e+00,1.49e+01,1.10e+01,4.09e+00,9.92e+00,1.20e+01,7.44e+00,1.49e+01,1.10e+01,2.98e+00,1.49e+01,1.20e+01,2.08e+00,4.17e+00,1.20e+01,1.06e+00,2.54e+00,1.30e+01,7.44e+00,1.49e+01,1.10e+01,5.50e+00,1.48e+01,1.30e+01,8.46e+00,1.84e+01,1.40e+01
