7.10e-02,1.42e-01,4.00e+00,5.01e-01,1.00e+00,3.00e+00,5.01e-01,1.00e+00,5.00e+00,4.28e-01,8.55e-01,6.00e+00,0.00e+00,0.00e+00,6.00e+00,6.03e+00,1.21e+01,9.00e+00,3.14e+00,8.74e+00,1.00e+01,5.36e+00,1.21e+01,8.00e+00,7.04e+00,1.41e+01,9.00e+00,7.04e+00,1.41e+01,1.10e+01,7.04e+00,1.41e+01,1.10e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.20e+01,3.78e+00,1.31e+01,1.20e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,2.20e+00,1.32e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01,4.72e+00,1.26e+01,1.30e+01,3.99e-01,7.98e-01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,1.98e+00,9.99e+00,1.30e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,9.40e-02,1.88e-01,1.20e+01,7.17e+00,1.43e+01,1.20e+01,6.25e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01
0.00e+00,0.00e+00,3.00e+00,2.38e-01,4.76e-01,4.00e+00,5.01e-01,1.00e+00,3.00e+00,1.54e+00,3.07e+00,5.00e+00,1.86e-01,6.21e-01,7.00e+00,1.83e+00,3.66e+00,9.00e+00,3.70e+00,1.04e+01,9.00e+00,5.36e+00,1.21e+01,8.00e+00,7.04e+00,1.41e+01,1.10e+01,6.90e+00,1.38e+01,1.00e+01,7.04e+00,1.41e+01,9.00e+00,4.42e+00,8.83e+00,1.20e+01,7.04e+00,1.41e+01,1.00e+01,5.02e-02,1.13e-01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,4.42e+00,8.83e+00,1.30e+01,3.99e-01,7.98e-01,1.20e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,6.61e+00,1.46e+01,1.30e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,1.56e+00,3.13e+00,1.40e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01
0.00e+00,0.00e+00,2.00e+00,5.01e-01,1.00e+00,3.00e+00,1.54e+00,3.07e+00,5.00e+00,7.01e-01,1.40e+00,7.00e+00,0.00e+00,0.00e+00,6.00e+00,4.63e+00,1.21e+01,9.00e+00,4.69e+00,1.21e+01,1.00e+01,5.16e+00,1.16e+01,9.00e+00,6.03e+00,1.21e+01,8.00e+00,3.02e-02,6.05e-02,1.20e+01,7.04e+00,1.41e+01,1.10e+01,7.04e+00,1.41e+01,9.00e+00,7.17e+00,1.43e+01,1.00e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.20e+01,9.40e-02,1.88e-01,1.20e+01,6.37e+00,1.43e+01,1.30e+01,2.20e+00,1.32e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01,3.99e-01,7.98e-01,1.20e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.30e+01,3.99e-01,7.98e-01,1.40e+01,7.17e+00,1.43e+01,1.10e+01,9.40e-02,1.88e-01,1.20e+01,7.17e+00,1.43e+01,1.10e+01
0.00e+00,0.00e+00,2.00e+00,2.38e-01,4.76e-01,4.00e+00,1.54e+00,3.07e+00,6.00e+00,1.54e+00,3.07e+00,6.00e+00,1.34e+00,2.68e+00,6.00e+00,1.88e+00,3.85e+00,9.00e+00,6.03e+00,1.21e+01,8.00e+00,9.60e-01,3.22e+00,1.00e+01,7.04e+00,1.41e+01,9.00e+00,7.04e+00,1.41e+01,1.10e+01,7.04e+00,1.41e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,3.51e+00,9.49e+00,1.10e+01,6.37e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.40e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.30e+01,6.56e+00,1.31e+01,1.20e+01,6.37e+00,1.43e+01,1.30e+01,3.36e+00,9.49e+00,1.40e+01,7.17e+00,1.43e+01,1.10e+01,5.12e+00,1.26e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01,3.99e-01,7.98e-01,1.20e+01,2.20e+00,1.32e+01,1.30e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,1.53e+00,3.05e+00,1.20e+01,7.17e+00,1.43e+01,1.10e+01
2.38e-01,4.76e-01,3.00e+00,2.67e-03,6.08e-03,4.00e+00,1.54e+00,3.07e+00,5.00e+00,1.54e+00,3.07e+00,6.00e+00,1.54e+00,3.07e+00,5.00e+00,6.03e+00,1.21e+01,8.00e+00,4.27e+00,1.03e+01,9.00e+00,5.36e+00,1.21e+01,8.00e+00,6.03e+00,1.21e+01,1.00e+01,7.04e+00,1.41e+01,1.20e+01,7.04e+00,1.41e+01,9.00e+00,7.04e+00,1.41e+01,9.00e+00,6.06e+00,1.21e+01,1.20e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,1.98e+00,9.99e+00,1.30e+01,7.17e+00,1.43e+01,1.40e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,6.56e+00,1.31e+01,1.20e+01,5.64e-02,1.13e-01,1.20e+01
0.00e+00,0.00e+00,3.00e+00,1.09e-01,2.45e-01,4.00e+00,5.01e-01,1.00e+00,4.00e+00,1.37e+00,3.07e+00,6.00e+00,0.00e+00,0.00e+00,6.00e+00,1.42e+00,3.66e+00,7.00e+00,1.83e+00,3.66e+00,7.00e+00,6.03e+00,1.21e+01,8.00e+00,6.03e+00,1.21e+01,8.00e+00,6.26e+00,1.41e+01,9.00e+00,6.26e+00,1.41e+01,9.00e+00,7.04e+00,1.41e+01,1.00e+01,6.85e+00,1.43e+01,1.20e+01,1.53e+00,3.05e+00,1.10e+01,6.34e+00,1.43e+01,1.10e+01,5.64e-02,1.13e-01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,7.12e+00,1.43e+01,1.20e+01,4.58e+00,1.43e+01,1.30e+01,5.57e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.30e+01,5.57e+00,1.43e+01,1.20e+01,6.37e+00,1.43e+01,1.30e+01,8.35e-02,1.88e-01,1.20e+01
0.00e+00,0.00e+00,5.00e+00,4.46e-01,1.00e+00,3.00e+00,6.40e-02,1.28e-01,6.00e+00,1.37e+00,3.07e+00,6.00e+00,1.37e+00,3.07e+00,5.00e+00,1.98e+00,5.41e+00,8.00e+00,1.83e+00,3.66e+00,7.00e+00,3.58e+00,7.17e+00,1.00e+01,6.03e+00,1.21e+01,8.00e+00,6.26e+00,1.41e+01,1.00e+01,6.26e+00,1.41e+01,1.10e+01,7.04e+00,1.41e+01,1.00e+01,3.99e-01,7.98e-01,1.10e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,5.57e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.40e+01,4.34e+00,1.13e+01,1.40e+01,5.02e-02,1.13e-01,1.20e+01,6.37e+00,1.43e+01,1.40e+01
0.00e+00,0.00e+00,3.00e+00,5.01e-01,1.00e+00,3.00e+00,3.64e-01,1.01e+00,5.00e+00,1.37e+00,3.07e+00,5.00e+00,5.36e+00,1.21e+01,8.00e+00,6.10e-01,3.66e+00,9.00e+00,1.83e+00,3.66e+00,7.00e+00,6.03e+00,1.21e+01,8.00e+00,7.04e+00,1.41e+01,1.00e+01,5.63e+00,1.27e+01,1.10e+01,6.26e+00,1.41e+01,9.00e+00,4.42e+00,8.83e+00,1.20e+01,7.04e+00,1.41e+01,1.10e+01,1.98e+00,9.99e+00,1.20e+01,4.28e-01,8.55e-01,1.10e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.40e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.30e+01,5.57e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,3.99e-01,7.98e-01,1.40e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,1.54e+00,3.07e+00,1.40e+01,2.20e+00,1.32e+01,1.60e+01,6.37e+00,1.43e+01,1.10e+01,8.35e-02,1.88e-01,1.20e+01
0.00e+00,0.00e+00,3.00e+00,3.55e-01,7.98e-01,4.00e+00,1.54e+00,3.07e+00,5.00e+00,6.12e-02,2.08e-01,6.00e+00,1.37e+00,3.07e+00,5.00e+00,1.63e+00,3.66e+00,7.00e+00,5.80e+00,1.16e+01,9.00e+00,7.04e+00,1.41e+01,9.00e+00,6.03e+00,1.21e+01,9.00e+00,6.26e+00,1.41e+01,9.00e+00,6.26e+00,1.41e+01,9.00e+00,6.37e+00,1.43e+01,1.20e+01,5.24e+00,1.05e+01,1.10e+01,7.17e+00,1.43e+01,1.00e+01,5.94e+00,1.29e+01,1.20e+01,7.17e+00,1.43e+01,1.00e+01,6.06e+00,1.21e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01,6.37e+00,1.43e+01,1.50e+01,7.17e+00,1.43e+01,1.30e+01,5.57e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,6.37e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,5.57e+00,1.43e+01,1.20e+01,6.37e+00,1.43e+01,1.40e+01,3.06e+00,9.49e+00,1.20e+01
0.00e+00,0.00e+00,4.00e+00,3.53e-01,8.55e-01,5.00e+00,7.10e-02,1.42e-01,4.00e+00,1.63e+00,3.66e+00,7.00e+00,1.39e-01,4.17e-01,7.00e+00,1.42e+00,3.66e+00,8.00e+00,6.03e+00,1.21e+01,8.00e+00,0.00e+00,0.00e+00,9.00e+00,1.97e+00,3.94e+00,9.00e+00,3.45e+00,1.17e+01,1.10e+01,6.26e+00,1.41e+01,1.00e+01,7.04e+00,1.41e+01,1.10e+01,3.99e-01,7.98e-01,1.10e+01,3.99e-01,7.98e-01,1.10e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.00e+01,9.40e-02,1.88e-01,1.20e+01,4.42e+00,8.83e+00,1.40e+01,6.92e+00,1.38e+01,1.20e+01,4.80e+00,9.60e+00,1.30e+01,5.57e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.20e+01,1.70e+00,4.03e+00,1.20e+01,4.68e+00,1.43e+01,1.20e+01,3.36e+00,9.49e+00,1.30e+01,4.80e+00,9.60e+00,1.50e+01,5.87e+00,1.43e+01,1.30e+01,6.37e+00,1.43e+01,1.50e+01,6.37e+00,1.43e+01,1.10e+01
0.00e+00,0.00e+00,2.00e+00,4.46e-01,1.00e+00,3.00e+00,1.30e-02,2.92e-02,4.00e+00,1.54e+00,3.07e+00,6.00e+00,0.00e+00,0.00e+00,8.00e+00,2.80e+00,1.21e+01,9.00e+00,3.79e+00,7.59e+00,1.00e+01,6.03e+00,1.21e+01,8.00e+00,6.03e+00,1.21e+01,9.00e+00,7.04e+00,1.41e+01,9.00e+00,1.67e+00,3.34e+00,1.00e+01,7.04e+00,1.41e+01,9.00e+00,7.17e+00,1.43e+01,1.20e+01,6.37e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.40e+01,7.17e+00,1.43e+01,1.10e+01,3.99e-01,7.98e-01,1.50e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01,1.36e+00,3.05e+00,1.20e+01,1.98e+00,9.99e+00,1.40e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.17e+00,1.43e+01,1.10e+01,7.12e+00,1.43e+01,1.20e+01,3.69e+00,1.21e+01,1.30e+01
0.00e+00,0.00e+00,3.00e+00,3.75e-01,1.02e+00,5.00e+00,1.37e+00,3.07e+00,5.00e+00,1.54e+00,3.07e+00,7.00e+00,4.28e-01,8.55e-01,6.00e+00,6.03e+00,1.21e+01,8.00e+00,6.03e+00,1.21e+01,8.00e+00,6.03e+00,1.21e+01,9.00e+00,6.03e+00,1.21e+01,8.00e+00,7.29e-01,1.46e+00,1.10e+01,7.04e+00,1.41e+01,9.00e+00,7.04e+00,1.41e+01,9.00e+00,7.17e+00,1.43e+01,1.00e+01,6.37e+00,1.43e+01,1.00e+01,7.17e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.10e+01,4.80e+00,9.60e+00,1.30e+01,2.75e+00,1.43e+01,1.20e+01,7.17e+00,1.43e+01,1.30e+01,6.90e+00,1.38e+01,1.40e+01,7.17e+00,1.43e+01,1.30e+01,7.17e+00,1.43e+01,1.10e+01,6.16e+00,1.38e+01,1.20e+01,6.79e-01,1.36e+00,1.20e+01,7.17e+00,1.43e+01,1.10e+01,6.56e+00,1.31e+01,1.40e+01,7.17e+00,1.43e+01,1.10e+01,2.20e+00,1.32e+01,1.30e+01,7.17e+00,1.43e+01,1.20e+01
